Round,Description,Total,Success,Error,Avg(ms),Max(ms),Min(ms),TotalTime(s),Throughput(tps),SuccessRate,ErrorRate
3,14227,9,9,0,6,10,2,0.059,0.299999,1,0
3,14228,7,6,1,4,9,1,0.032,0.233332,0.857143,0.142857
3,14229,5,5,0,4,10,1,0.02,0.166666,1,0
3,14230,4,4,0,6,8,4,0.026,0.133333,1,0
3,14231,19,18,1,6,10,2,0.114,0.633331,0.947368,0.0526316
3,14232,9,9,0,7,10,3,0.066,0.299999,1,0
3,14233,7,7,0,4,8,1,0.029,0.233332,1,0
3,14234,5,5,0,4,7,1,0.023,0.166666,1,0
3,14235,4,2,2,8,10,7,0.035,0.133333,0.5,0.5
3,14236,19,18,1,4,10,1,0.089,0.633331,0.947368,0.0526316
3,14237,9,8,1,5,9,2,0.047,0.299999,0.888889,0.111111
3,14238,7,7,0,5,9,2,0.038,0.233332,1,0
3,14239,5,5,0,6,10,4,0.031,0.166666,1,0
3,14240,4,3,1,2,4,1,0.011,0.133333,0.75,0.25
3,14241,19,19,0,5,10,1,0.11,0.633331,1,0
3,14242,9,9,0,5,10,2,0.051,0.299999,1,0
3,14243,7,7,0,5,8,2,0.041,0.233332,1,0
3,14244,5,5,0,5,10,1,0.027,0.166666,1,0
3,14245,4,4,0,5,9,1,0.021,0.133333,1,0
3,14246,19,17,2,6,10,1,0.118,0.633331,0.894737,0.105263
3,14247,9,9,0,4,8,1,0.043,0.299999,1,0
3,14248,7,5,2,5,8,3,0.039,0.233332,0.714286,0.285714
3,14249,5,4,1,6,8,3,0.03,0.166666,0.8,0.2
3,14250,4,4,0,3,9,1,0.012,0.133333,1,0
3,14251,19,16,3,6,10,1,0.117,0.633331,0.842105,0.157895
3,14252,9,8,1,4,10,2,0.039,0.299999,0.888889,0.111111
3,14253,7,7,0,8,10,6,0.056,0.233332,1,0
3,14254,5,5,0,3,5,1,0.015,0.166666,1,0
3,14255,4,4,0,4,10,1,0.017,0.133333,1,0
3,14256,19,17,2,5,10,1,0.101,0.633331,0.894737,0.105263
3,14257,9,9,0,6,10,1,0.057,0.299999,1,0
3,14258,7,7,0,5,10,1,0.04,0.233332,1,0
3,14259,5,5,0,4,9,2,0.022,0.166666,1,0
3,14260,4,4,0,6,10,4,0.025,0.133333,1,0
3,14261,19,18,1,5,10,1,0.101,0.633331,0.947368,0.0526316
3,14262,9,8,1,6,10,1,0.055,0.299999,0.888889,0.111111
3,14263,7,6,1,6,10,4,0.044,0.233332,0.857143,0.142857
3,14264,5,5,0,3,4,1,0.015,0.166666,1,0
3,14265,4,3,1,6,9,4,0.026,0.133333,0.75,0.25
3,14266,19,16,3,5,10,1,0.104,0.633331,0.842105,0.157895
3,14267,9,8,1,5,9,1,0.046,0.299999,0.888889,0.111111
3,14268,7,7,0,4,9,1,0.032,0.233332,1,0
3,14269,5,4,1,4,7,1,0.021,0.166666,0.8,0.2
3,14270,4,4,0,7,9,5,0.028,0.133333,1,0
3,14271,19,17,2,4,10,1,0.093,0.633331,0.894737,0.105263
3,14272,9,7,2,5,10,2,0.05,0.299999,0.777778,0.222222
3,14273,7,7,0,5,10,2,0.037,0.233332,1,0
3,14274,5,4,1,5,7,3,0.026,0.166666,0.8,0.2
3,14275,4,4,0,6,9,4,0.024,0.133333,1,0
3,14276,19,17,2,6,10,1,0.117,0.633331,0.894737,0.105263
3,14277,9,9,0,5,10,2,0.05,0.299999,1,0
3,14278,7,7,0,5,9,1,0.035,0.233332,1,0
3,14279,5,5,0,6,10,3,0.032,0.166666,1,0
3,14280,4,4,0,6,10,3,0.024,0.133333,1,0
3,14281,19,19,0,6,10,2,0.117,0.633331,1,0
3,14282,9,8,1,6,10,2,0.059,0.299999,0.888889,0.111111
3,14283,7,6,1,5,10,2,0.038,0.233332,0.857143,0.142857
3,14284,5,5,0,4,9,1,0.023,0.166666,1,0
3,14285,4,4,0,6,9,2,0.024,0.133333,1,0
3,14286,19,17,2,6,10,1,0.121,0.633331,0.894737,0.105263
3,14287,9,9,0,6,10,4,0.062,0.299999,1,0
3,14288,7,7,0,5,8,2,0.037,0.233332,1,0
3,14289,5,5,0,5,9,1,0.025,0.166666,1,0
3,14290,4,4,0,7,9,6,0.03,0.133333,1,0
3,14291,19,15,4,5,10,1,0.103,0.633331,0.789474,0.210526
3,14292,9,9,0,3,7,1,0.031,0.299999,1,0
3,14293,7,7,0,6,10,1,0.043,0.233332,1,0
3,14294,5,5,0,5,9,2,0.025,0.166666,1,0
3,14295,4,4,0,6,8,3,0.025,0.133333,1,0
3,14296,19,15,4,4,10,1,0.08,0.633331,0.789474,0.210526
3,14297,9,9,0,4,10,1,0.041,0.299999,1,0
3,14298,7,5,2,4,7,1,0.029,0.233332,0.714286,0.285714
3,14299,5,4,1,5,10,2,0.029,0.166666,0.8,0.2
3,14300,4,4,0,4,8,1,0.017,0.133333,1,0
3,14301,19,15,4,6,10,1,0.118,0.633331,0.789474,0.210526
3,14302,9,7,2,5,10,1,0.049,0.299999,0.777778,0.222222
3,14303,7,7,0,5,9,3,0.038,0.233332,1,0
3,14304,5,4,1,5,10,1,0.025,0.166666,0.8,0.2
3,14305,4,4,0,4,8,1,0.018,0.133333,1,0
3,14306,19,19,0,4,10,1,0.092,0.633331,1,0
3,14307,9,8,1,6,10,3,0.057,0.299999,0.888889,0.111111
3,14308,7,6,1,5,10,1,0.035,0.233332,0.857143,0.142857
3,14309,5,5,0,4,10,1,0.022,0.166666,1,0
3,14310,4,4,0,5,7,4,0.02,0.133333,1,0
3,14311,19,15,4,5,10,1,0.1,0.633331,0.789474,0.210526
3,14312,9,9,0,4,10,1,0.04,0.299999,1,0
3,14313,6,6,0,6,10,4,0.04,0.199999,1,0
3,14314,5,5,0,5,7,4,0.025,0.166666,1,0
3,14315,4,4,0,5,9,1,0.023,0.133333,1,0
3,14316,19,19,0,4,9,1,0.081,0.633331,1,0
3,14317,9,7,2,5,10,2,0.05,0.299999,0.777778,0.222222
3,14318,7,7,0,4,8,1,0.033,0.233332,1,0
3,14319,5,5,0,4,10,1,0.022,0.166666,1,0
3,14320,4,2,2,2,3,2,0.009,0.133333,0.5,0.5
3,14321,19,18,1,5,10,1,0.107,0.633331,0.947368,0.0526316
3,14322,9,8,1,6,10,1,0.06,0.299999,0.888889,0.111111
3,14323,7,7,0,2,6,1,0.016,0.233332,1,0
3,14324,5,4,1,5,8,1,0.027,0.166666,0.8,0.2
3,14325,4,4,0,6,9,3,0.027,0.133333,1,0
3,14326,19,19,0,4,8,1,0.079,0.633331,1,0
3,14327,9,8,1,5,10,3,0.052,0.299999,0.888889,0.111111
3,14328,7,7,0,7,10,2,0.049,0.233332,1,0
3,14329,5,4,1,5,9,2,0.025,0.166666,0.8,0.2
3,14330,4,4,0,3,5,1,0.012,0.133333,1,0
3,14331,19,17,2,4,10,1,0.086,0.633331,0.894737,0.105263
3,14332,9,9,0,5,10,1,0.051,0.299999,1,0
3,14333,7,7,0,4,8,3,0.033,0.233332,1,0
3,14334,5,5,0,7,10,3,0.035,0.166666,1,0
3,14335,4,4,0,3,5,2,0.014,0.133333,1,0
3,14336,19,17,2,4,9,1,0.088,0.633331,0.894737,0.105263
3,14337,9,9,0,6,10,1,0.054,0.299999,1,0
3,14338,7,6,1,5,10,2,0.035,0.233332,0.857143,0.142857
3,14339,5,5,0,3,6,2,0.019,0.166666,1,0
3,14340,4,4,0,7,10,4,0.03,0.133333,1,0
3,14341,19,19,0,4,10,1,0.084,0.633331,1,0
3,14342,9,8,1,5,9,1,0.049,0.299999,0.888889,0.111111
3,14343,7,7,0,5,10,3,0.04,0.233332,1,0
3,14344,5,4,1,2,5,1,0.012,0.166666,0.8,0.2
3,14345,4,4,0,3,9,1,0.014,0.133333,1,0
3,14346,19,17,2,5,10,1,0.112,0.633331,0.894737,0.105263
3,14347,9,9,0,5,8,2,0.049,0.299999,1,0
3,14348,7,4,3,6,10,2,0.045,0.233332,0.571429,0.428571
3,14349,5,4,1,5,10,2,0.027,0.166666,0.8,0.2
3,14350,4,4,0,3,5,2,0.014,0.133333,1,0
3,14351,19,18,1,5,10,2,0.101,0.633331,0.947368,0.0526316
3,14352,9,9,0,5,10,1,0.048,0.299999,1,0
3,14353,7,7,0,8,10,6,0.06,0.233332,1,0
3,14354,5,4,1,7,9,4,0.038,0.166666,0.8,0.2
3,14355,4,4,0,6,9,4,0.027,0.133333,1,0
3,14356,19,16,3,5,10,1,0.107,0.633331,0.842105,0.157895
3,14357,9,7,2,6,10,3,0.059,0.299999,0.777778,0.222222
3,14358,7,6,1,4,9,1,0.034,0.233332,0.857143,0.142857
3,14359,5,4,1,5,10,2,0.029,0.166666,0.8,0.2
3,14360,4,3,1,7,10,3,0.028,0.133333,0.75,0.25
3,14361,19,16,3,4,10,1,0.094,0.633331,0.842105,0.157895
3,14362,9,8,1,5,10,1,0.047,0.299999,0.888889,0.111111
3,14363,7,6,1,4,9,2,0.033,0.233332,0.857143,0.142857
3,14364,5,4,1,4,9,2,0.022,0.166666,0.8,0.2
3,14365,4,2,2,4,8,2,0.017,0.133333,0.5,0.5
3,14366,19,17,2,5,10,1,0.103,0.633331,0.894737,0.105263
3,14367,9,9,0,5,9,2,0.052,0.299999,1,0
3,14368,7,6,1,6,10,1,0.046,0.233332,0.857143,0.142857
3,14369,5,4,1,7,9,4,0.038,0.166666,0.8,0.2
3,14370,4,4,0,4,5,3,0.016,0.133333,1,0
3,14371,19,18,1,5,10,1,0.105,0.633331,0.947368,0.0526316
3,14372,8,7,1,4,8,3,0.039,0.266666,0.875,0.125
3,14373,7,6,1,4,8,2,0.032,0.233332,0.857143,0.142857
3,14374,5,5,0,7,10,5,0.039,0.166666,1,0
3,14375,4,2,2,6,10,2,0.027,0.133333,0.5,0.5
3,14376,18,15,3,6,10,1,0.112,0.599998,0.833333,0.166667
3,14377,8,8,0,6,10,2,0.05,0.266666,1,0
3,14378,7,7,0,5,9,1,0.04,0.233332,1,0
3,14379,5,5,0,3,7,1,0.017,0.166666,1,0
3,14380,4,3,1,4,6,3,0.019,0.133333,0.75,0.25
3,14381,19,18,1,6,10,1,0.122,0.633331,0.947368,0.0526316
3,14382,9,9,0,5,9,1,0.047,0.299999,1,0
3,14383,7,5,2,5,9,2,0.036,0.233332,0.714286,0.285714
3,14384,5,4,1,6,9,3,0.031,0.166666,0.8,0.2
3,14385,4,4,0,6,8,3,0.024,0.133333,1,0
3,14386,19,16,3,5,10,1,0.096,0.633331,0.842105,0.157895
3,14387,8,8,0,6,9,1,0.05,0.266666,1,0
3,14388,7,7,0,4,9,1,0.034,0.233332,1,0
3,14389,5,3,2,6,10,1,0.034,0.166666,0.6,0.4
3,14390,4,2,2,5,10,1,0.022,0.133333,0.5,0.5
3,14391,18,16,2,6,10,2,0.111,0.599998,0.888889,0.111111
3,14392,8,8,0,4,7,1,0.033,0.266666,1,0
3,14393,7,7,0,5,10,1,0.039,0.233332,1,0
3,14394,5,5,0,5,9,3,0.029,0.166666,1,0
3,14395,4,4,0,7,10,2,0.029,0.133333,1,0
3,14396,18,16,2,5,10,1,0.095,0.599998,0.888889,0.111111
3,14397,8,8,0,5,10,1,0.04,0.266666,1,0
3,14398,7,7,0,3,8,1,0.025,0.233332,1,0
3,14399,5,4,1,6,8,3,0.03,0.166666,0.8,0.2
3,14400,4,3,1,7,10,4,0.028,0.133333,0.75,0.25
3,14401,18,17,1,5,10,1,0.096,0.599998,0.944444,0.0555556
3,14402,8,7,1,6,10,1,0.052,0.266666,0.875,0.125
3,14403,7,6,1,4,7,1,0.031,0.233332,0.857143,0.142857
3,14404,5,5,0,4,6,2,0.021,0.166666,1,0
3,14405,4,3,1,4,6,2,0.016,0.133333,0.75,0.25
3,14406,19,16,3,5,10,1,0.102,0.633331,0.842105,0.157895
3,14407,8,8,0,5,10,2,0.041,0.266666,1,0
3,14408,7,6,1,5,10,1,0.036,0.233332,0.857143,0.142857
3,14409,5,4,1,8,10,8,0.044,0.166666,0.8,0.2
3,14410,4,4,0,6,10,3,0.026,0.133333,1,0
3,14411,19,17,2,6,10,2,0.123,0.633331,0.894737,0.105263
3,14412,9,9,0,6,10,2,0.057,0.299999,1,0
3,14413,7,5,2,5,9,3,0.04,0.233332,0.714286,0.285714
3,14414,5,4,1,7,10,4,0.038,0.166666,0.8,0.2
3,14415,4,3,1,6,9,5,0.026,0.133333,0.75,0.25
3,14416,19,17,2,5,10,1,0.113,0.633331,0.894737,0.105263
3,14417,9,8,1,5,9,1,0.051,0.299999,0.888889,0.111111
3,14418,7,7,0,6,10,3,0.047,0.233332,1,0
3,14419,5,4,1,7,10,4,0.036,0.166666,0.8,0.2
3,14420,4,2,2,2,4,1,0.01,0.133333,0.5,0.5
3,14421,19,18,1,6,10,2,0.118,0.633331,0.947368,0.0526316
3,14422,9,9,0,5,10,1,0.051,0.299999,1,0
3,14423,7,6,1,5,7,4,0.038,0.233332,0.857143,0.142857
3,14424,5,5,0,7,10,4,0.036,0.166666,1,0
3,14425,4,3,1,3,8,2,0.015,0.133333,0.75,0.25
3,14426,19,18,1,4,10,1,0.094,0.633331,0.947368,0.0526316
3,14427,9,7,2,5,9,3,0.052,0.299999,0.777778,0.222222
3,14428,7,6,1,5,10,2,0.04,0.233332,0.857143,0.142857
3,14429,5,5,0,4,9,1,0.021,0.166666,1,0
3,14430,4,4,0,5,9,4,0.023,0.133333,1,0
3,14431,19,16,3,6,10,1,0.118,0.633331,0.842105,0.157895
3,14432,9,9,0,4,10,2,0.042,0.299999,1,0
3,14433,7,6,1,8,10,5,0.056,0.233332,0.857143,0.142857
3,14434,5,5,0,5,10,1,0.026,0.166666,1,0
3,14435,4,4,0,3,5,2,0.015,0.133333,1,0
3,14436,19,18,1,5,10,1,0.098,0.633331,0.947368,0.0526316
3,14437,9,9,0,5,9,1,0.052,0.299999,1,0
3,14438,7,7,0,4,9,1,0.034,0.233332,1,0
3,14439,5,4,1,4,8,1,0.023,0.166666,0.8,0.2
3,14440,4,3,1,4,9,1,0.018,0.133333,0.75,0.25
3,14441,19,17,2,6,10,2,0.122,0.633331,0.894737,0.105263
3,14442,9,6,3,5,9,1,0.051,0.299999,0.666667,0.333333
3,14443,7,6,1,6,9,3,0.045,0.233332,0.857143,0.142857
3,14444,5,4,1,4,8,1,0.024,0.166666,0.8,0.2
3,14445,4,4,0,5,10,1,0.022,0.133333,1,0
3,14446,19,17,2,5,10,1,0.1,0.633331,0.894737,0.105263
3,14447,9,6,3,6,10,1,0.057,0.299999,0.666667,0.333333
3,14448,7,7,0,6,10,4,0.045,0.233332,1,0
3,14449,5,4,1,6,10,4,0.034,0.166666,0.8,0.2
3,14450,4,3,1,5,10,4,0.022,0.133333,0.75,0.25
3,14451,19,16,3,4,10,1,0.081,0.633331,0.842105,0.157895
3,14452,9,7,2,5,10,1,0.052,0.299999,0.777778,0.222222
3,14453,7,6,1,6,9,2,0.044,0.233332,0.857143,0.142857
3,14454,5,4,1,5,7,2,0.026,0.166666,0.8,0.2
3,14455,4,3,1,2,4,1,0.01,0.133333,0.75,0.25
3,14456,17,17,0,5,10,1,0.093,0.566665,1,0
3,14457,9,9,0,5,9,1,0.045,0.299999,1,0
3,14458,7,7,0,3,6,1,0.026,0.233332,1,0
3,14459,5,5,0,5,10,1,0.025,0.166666,1,0
3,14460,4,3,1,5,9,2,0.02,0.133333,0.75,0.25
3,14461,19,19,0,5,10,1,0.105,0.633331,1,0
3,14462,9,8,1,6,10,1,0.059,0.299999,0.888889,0.111111
3,14463,7,7,0,8,10,5,0.057,0.233332,1,0
3,14464,5,5,0,8,10,3,0.041,0.166666,1,0
3,14465,4,3,1,4,9,1,0.019,0.133333,0.75,0.25
3,14466,19,19,0,6,10,1,0.125,0.633331,1,0
3,14467,9,9,0,6,10,3,0.056,0.299999,1,0
3,14468,7,7,0,5,8,1,0.036,0.233332,1,0
3,14469,5,5,0,6,8,2,0.03,0.166666,1,0
3,14470,4,2,2,5,10,2,0.021,0.133333,0.5,0.5
3,14471,18,17,1,5,10,1,0.105,0.599998,0.944444,0.0555556
3,14472,9,7,2,5,8,3,0.048,0.299999,0.777778,0.222222
3,14473,7,7,0,5,9,1,0.036,0.233332,1,0
3,14474,5,5,0,7,10,4,0.037,0.166666,1,0
3,14475,4,4,0,5,8,1,0.021,0.133333,1,0
3,14476,18,16,2,5,10,1,0.094,0.599998,0.888889,0.111111
3,14477,9,6,3,2,7,1,0.022,0.299999,0.666667,0.333333
3,14478,7,7,0,6,9,3,0.042,0.233332,1,0
3,14479,5,4,1,6,8,5,0.032,0.166666,0.8,0.2
3,14480,4,4,0,6,9,4,0.027,0.133333,1,0
3,14481,18,16,2,6,10,1,0.117,0.599998,0.888889,0.111111
3,14482,9,9,0,4,8,3,0.044,0.299999,1,0
3,14483,7,7,0,3,10,1,0.027,0.233332,1,0
3,14484,5,5,0,4,10,1,0.022,0.166666,1,0
3,14485,4,4,0,5,7,2,0.02,0.133333,1,0
3,14486,19,17,2,4,10,1,0.094,0.633331,0.894737,0.105263
3,14487,9,6,3,5,9,2,0.049,0.299999,0.666667,0.333333
3,14488,7,6,1,4,10,1,0.033,0.233332,0.857143,0.142857
3,14489,5,4,1,5,10,3,0.029,0.166666,0.8,0.2
3,14490,4,3,1,4,7,3,0.019,0.133333,0.75,0.25
3,14491,19,19,0,5,10,1,0.095,0.633331,1,0
3,14492,9,7,2,6,10,3,0.057,0.299999,0.777778,0.222222
3,14493,7,5,2,3,7,1,0.027,0.233332,0.714286,0.285714
3,14494,5,4,1,2,4,1,0.011,0.166666,0.8,0.2
3,14495,4,4,0,6,10,3,0.027,0.133333,1,0
3,14496,19,18,1,6,10,1,0.117,0.633331,0.947368,0.0526316
3,14497,9,8,1,5,9,2,0.053,0.299999,0.888889,0.111111
3,14498,7,7,0,4,9,1,0.034,0.233332,1,0
3,14499,5,5,0,4,8,1,0.021,0.166666,1,0
3,14500,4,4,0,4,7,2,0.019,0.133333,1,0
3,14501,18,15,3,5,10,1,0.106,0.599998,0.833333,0.166667
3,14502,9,9,0,6,9,2,0.058,0.299999,1,0
3,14503,7,7,0,5,9,2,0.039,0.233332,1,0
3,14504,5,3,2,5,10,2,0.027,0.166666,0.6,0.4
3,14505,4,2,2,6,10,5,0.026,0.133333,0.5,0.5
3,14506,19,18,1,6,10,2,0.127,0.633331,0.947368,0.0526316
3,14507,9,8,1,5,10,1,0.051,0.299999,0.888889,0.111111
3,14508,7,7,0,4,9,1,0.033,0.233332,1,0
3,14509,5,5,0,7,10,3,0.037,0.166666,1,0
3,14510,4,4,0,4,10,2,0.019,0.133333,1,0
3,14511,18,15,3,6,10,1,0.108,0.599998,0.833333,0.166667
3,14512,9,8,1,4,9,2,0.044,0.299999,0.888889,0.111111
3,14513,7,6,1,5,10,1,0.037,0.233332,0.857143,0.142857
3,14514,5,5,0,5,10,4,0.029,0.166666,1,0
3,14515,4,3,1,6,10,1,0.025,0.133333,0.75,0.25
3,14516,19,16,3,4,9,1,0.094,0.633331,0.842105,0.157895
3,14517,9,8,1,6,10,2,0.059,0.299999,0.888889,0.111111
3,14518,7,7,0,7,9,5,0.049,0.233332,1,0
3,14519,5,5,0,5,7,2,0.027,0.166666,1,0
3,14520,4,4,0,4,9,1,0.019,0.133333,1,0
3,14521,19,18,1,6,10,1,0.121,0.633331,0.947368,0.0526316
3,14522,9,7,2,3,9,1,0.035,0.299999,0.777778,0.222222
3,14523,7,6,1,6,10,1,0.045,0.233332,0.857143,0.142857
3,14524,5,5,0,3,7,2,0.016,0.166666,1,0
3,14525,4,4,0,2,5,2,0.011,0.133333,1,0
3,14526,19,17,2,5,10,1,0.096,0.633331,0.894737,0.105263
3,14527,9,9,0,3,8,1,0.034,0.299999,1,0
3,14528,7,6,1,8,10,5,0.058,0.233332,0.857143,0.142857
3,14529,5,4,1,8,10,4,0.04,0.166666,0.8,0.2
3,14530,4,4,0,3,7,2,0.015,0.133333,1,0
3,14531,19,19,0,5,10,1,0.101,0.633331,1,0
3,14532,9,8,1,5,10,1,0.046,0.299999,0.888889,0.111111
3,14533,7,6,1,6,10,2,0.042,0.233332,0.857143,0.142857
3,14534,5,4,1,5,10,2,0.026,0.166666,0.8,0.2
3,14535,4,4,0,4,10,2,0.019,0.133333,1,0
3,14536,19,19,0,6,10,1,0.114,0.633331,1,0
3,14537,9,9,0,4,10,1,0.039,0.299999,1,0
3,14538,7,7,0,3,8,1,0.026,0.233332,1,0
3,14539,5,3,2,5,10,2,0.028,0.166666,0.6,0.4
3,14540,4,4,0,7,10,4,0.028,0.133333,1,0
3,14541,19,19,0,6,10,2,0.12,0.633331,1,0
3,14542,9,9,0,4,10,2,0.043,0.299999,1,0
3,14543,7,5,2,5,9,3,0.038,0.233332,0.714286,0.285714
3,14544,5,4,1,5,8,4,0.028,0.166666,0.8,0.2
3,14545,4,3,1,3,5,1,0.013,0.133333,0.75,0.25
3,14546,19,17,2,5,10,1,0.111,0.633331,0.894737,0.105263
3,14547,9,9,0,4,8,1,0.042,0.299999,1,0
3,14548,7,4,3,6,9,2,0.044,0.233332,0.571429,0.428571
3,14549,5,3,2,3,8,1,0.016,0.166666,0.6,0.4
3,14550,4,4,0,8,9,7,0.034,0.133333,1,0
3,14551,19,15,4,4,9,2,0.094,0.633331,0.789474,0.210526
3,14552,9,7,2,5,10,1,0.051,0.299999,0.777778,0.222222
3,14553,7,7,0,6,10,2,0.042,0.233332,1,0
3,14554,5,5,0,4,9,2,0.024,0.166666,1,0
3,14555,4,3,1,7,10,3,0.028,0.133333,0.75,0.25
3,14556,19,18,1,5,10,2,0.113,0.633331,0.947368,0.0526316
3,14557,9,9,0,6,10,3,0.058,0.299999,1,0
3,14558,7,6,1,4,9,1,0.034,0.233332,0.857143,0.142857
3,14559,5,4,1,6,10,1,0.032,0.166666,0.8,0.2
3,14560,4,3,1,5,9,2,0.021,0.133333,0.75,0.25
3,14561,19,18,1,4,10,1,0.079,0.633331,0.947368,0.0526316
3,14562,9,8,1,5,10,1,0.046,0.299999,0.888889,0.111111
3,14563,7,7,0,6,9,2,0.046,0.233332,1,0
3,14564,5,5,0,6,10,4,0.032,0.166666,1,0
3,14565,4,4,0,3,4,3,0.014,0.133333,1,0
3,14566,19,15,4,4,10,1,0.094,0.633331,0.789474,0.210526
3,14567,9,4,5,5,10,1,0.045,0.299999,0.444444,0.555556
3,14568,7,7,0,4,10,1,0.028,0.233332,1,0
3,14569,5,5,0,5,9,1,0.026,0.166666,1,0
3,14570,4,4,0,7,10,3,0.03,0.133333,1,0
3,14571,19,19,0,4,10,1,0.083,0.633331,1,0
3,14572,9,8,1,5,9,1,0.053,0.299999,0.888889,0.111111
3,14573,7,5,2,6,10,1,0.047,0.233332,0.714286,0.285714
3,14574,5,5,0,3,6,1,0.019,0.166666,1,0
3,14575,4,4,0,7,10,2,0.029,0.133333,1,0
3,14576,19,18,1,4,10,1,0.091,0.633331,0.947368,0.0526316
3,14577,9,8,1,5,10,2,0.047,0.299999,0.888889,0.111111
3,14578,7,7,0,5,10,2,0.04,0.233332,1,0
3,14579,5,5,0,5,10,2,0.025,0.166666,1,0
3,14580,4,4,0,5,8,3,0.021,0.133333,1,0
3,14581,19,16,3,5,10,1,0.111,0.633331,0.842105,0.157895
3,14582,9,8,1,5,9,2,0.053,0.299999,0.888889,0.111111
3,14583,7,7,0,4,10,1,0.032,0.233332,1,0
3,14584,5,4,1,3,6,1,0.019,0.166666,0.8,0.2
3,14585,4,4,0,6,8,2,0.025,0.133333,1,0
3,14586,19,18,1,7,10,2,0.137,0.633331,0.947368,0.0526316
3,14587,9,6,3,6,10,1,0.056,0.299999,0.666667,0.333333
3,14588,7,6,1,6,10,2,0.045,0.233332,0.857143,0.142857
3,14589,5,5,0,4,9,1,0.023,0.166666,1,0
3,14590,4,3,1,6,9,3,0.026,0.133333,0.75,0.25
3,14591,19,17,2,5,10,1,0.109,0.633331,0.894737,0.105263
3,14592,9,8,1,5,9,1,0.052,0.299999,0.888889,0.111111
3,14593,7,7,0,5,9,2,0.035,0.233332,1,0
3,14594,5,3,2,3,9,1,0.018,0.166666,0.6,0.4
3,14595,4,4,0,6,8,4,0.026,0.133333,1,0
3,14596,19,16,3,5,10,1,0.096,0.633331,0.842105,0.157895
3,14597,9,9,0,8,10,4,0.072,0.299999,1,0
3,14598,7,7,0,7,10,1,0.049,0.233332,1,0
3,14599,5,4,1,7,10,4,0.035,0.166666,0.8,0.2
3,14600,4,4,0,3,6,2,0.015,0.133333,1,0
3,14601,19,16,3,5,10,1,0.097,0.633331,0.842105,0.157895
3,14602,9,8,1,5,10,1,0.045,0.299999,0.888889,0.111111
3,14603,7,6,1,4,8,2,0.032,0.233332,0.857143,0.142857
3,14604,5,3,2,4,7,1,0.021,0.166666,0.6,0.4
3,14605,4,4,0,4,6,3,0.018,0.133333,1,0
3,14606,19,18,1,4,8,1,0.077,0.633331,0.947368,0.0526316
3,14607,9,8,1,6,10,2,0.054,0.299999,0.888889,0.111111
3,14608,7,6,1,6,10,1,0.046,0.233332,0.857143,0.142857
3,14609,5,4,1,4,9,1,0.022,0.166666,0.8,0.2
3,14610,4,4,0,5,7,2,0.02,0.133333,1,0
3,14611,19,16,3,6,10,2,0.125,0.633331,0.842105,0.157895
3,14612,9,9,0,4,9,1,0.042,0.299999,1,0
3,14613,7,6,1,5,8,3,0.036,0.233332,0.857143,0.142857
3,14614,5,4,1,5,10,4,0.029,0.166666,0.8,0.2
3,14615,4,4,0,6,9,2,0.024,0.133333,1,0
3,14616,19,17,2,6,10,1,0.125,0.633331,0.894737,0.105263
3,14617,9,9,0,6,10,1,0.057,0.299999,1,0
3,14618,7,5,2,4,7,1,0.03,0.233332,0.714286,0.285714
3,14619,5,4,1,4,8,1,0.021,0.166666,0.8,0.2
3,14620,4,4,0,4,10,1,0.017,0.133333,1,0
3,14621,19,18,1,5,10,1,0.103,0.633331,0.947368,0.0526316
3,14622,9,9,0,4,9,1,0.043,0.299999,1,0
3,14623,7,7,0,6,10,3,0.046,0.233332,1,0
3,14624,5,5,0,7,10,2,0.035,0.166666,1,0
3,14625,4,3,1,6,10,3,0.026,0.133333,0.75,0.25
3,14626,19,17,2,5,9,1,0.099,0.633331,0.894737,0.105263
3,14627,9,9,0,5,9,3,0.045,0.299999,1,0
3,14628,7,7,0,3,8,1,0.027,0.233332,1,0
3,14629,5,5,0,7,10,2,0.035,0.166666,1,0
3,14630,4,3,1,5,7,2,0.02,0.133333,0.75,0.25
3,14631,19,17,2,4,10,1,0.084,0.633331,0.894737,0.105263
3,14632,9,9,0,5,9,1,0.053,0.299999,1,0
3,14633,7,6,1,5,8,2,0.037,0.233332,0.857143,0.142857
3,14634,5,4,1,5,10,1,0.027,0.166666,0.8,0.2
3,14635,4,4,0,4,9,1,0.016,0.133333,1,0
3,14636,19,19,0,5,10,1,0.107,0.633331,1,0
3,14637,9,9,0,6,10,1,0.059,0.299999,1,0
3,14638,7,7,0,5,10,2,0.041,0.233332,1,0
3,14639,5,4,1,5,10,2,0.025,0.166666,0.8,0.2
3,14640,4,4,0,3,5,2,0.015,0.133333,1,0
3,14641,19,18,1,4,9,1,0.092,0.633331,0.947368,0.0526316
3,14642,9,9,0,7,10,3,0.063,0.299999,1,0
3,14643,7,6,1,6,10,3,0.046,0.233332,0.857143,0.142857
3,14644,5,5,0,5,8,1,0.026,0.166666,1,0
3,14645,4,4,0,4,8,1,0.018,0.133333,1,0
3,14646,19,18,1,5,10,1,0.107,0.633331,0.947368,0.0526316
3,14647,9,9,0,7,10,4,0.068,0.299999,1,0
3,14648,7,6,1,3,7,1,0.023,0.233332,0.857143,0.142857
3,14649,5,5,0,3,8,1,0.019,0.166666,1,0
3,14650,4,3,1,6,9,3,0.024,0.133333,0.75,0.25
