轮次编号,任务描述,总执行次数,成功次数,失败次数,平均耗时(ms),最大耗时(ms),最小耗时(ms),总耗时(s),吞吐量(tps),成功率,错误率
3,13576,4,4,0,7,11,4,0.029,0.133328,1,0
3,13577,3,3,0,4,8,1,0.014,0.0999957,1,0
3,13578,3,3,0,9,10,8,0.027,0.0999957,1,0
3,13579,3,3,0,8,10,7,0.026,0.0999957,1,0
3,13580,3,3,0,5,6,3,0.015,0.0999957,1,0
3,13581,4,4,0,8,11,5,0.032,0.133328,1,0
3,13582,4,4,0,6,10,3,0.024,0.133328,1,0
3,13583,3,2,1,5,7,2,0.016,0.0999957,0.666667,0.333333
3,13584,3,2,1,6,9,1,0.018,0.0999957,0.666667,0.333333
3,13585,3,3,0,3,5,1,0.01,0.0999957,1,0
3,13586,4,4,0,6,11,3,0.025,0.133328,1,0
3,13587,4,4,0,7,10,5,0.029,0.133328,1,0
3,13588,3,3,0,6,9,5,0.019,0.0999957,1,0
3,13589,3,3,0,4,6,1,0.013,0.0999957,1,0
3,13590,3,3,0,6,9,2,0.018,0.0999957,1,0
3,13591,4,4,0,6,10,4,0.026,0.133328,1,0
3,13592,4,4,0,5,8,3,0.021,0.133328,1,0
3,13593,3,3,0,2,4,2,0.008,0.0999957,1,0
3,13594,3,2,1,7,9,7,0.023,0.0999957,0.666667,0.333333
3,13595,3,3,0,5,9,2,0.017,0.0999957,1,0
3,13596,4,4,0,4,6,1,0.018,0.133328,1,0
3,13597,4,3,1,5,6,5,0.022,0.133328,0.75,0.25
3,13598,3,3,0,7,9,6,0.022,0.0999957,1,0
3,13599,3,3,0,5,8,2,0.016,0.0999957,1,0
3,13600,3,3,0,5,6,4,0.015,0.0999957,1,0
3,13601,4,4,0,6,8,4,0.025,0.133328,1,0
3,13602,4,4,0,5,11,1,0.021,0.133328,1,0
3,13603,3,3,0,5,6,4,0.016,0.0999957,1,0
3,13604,3,3,0,6,9,5,0.02,0.0999957,1,0
3,13605,3,3,0,5,5,5,0.015,0.0999957,1,0
3,13606,4,4,0,6,9,3,0.025,0.133328,1,0
3,13607,4,4,0,7,9,1,0.028,0.133328,1,0
3,13608,3,2,1,9,10,8,0.028,0.0999957,0.666667,0.333333
3,13609,3,2,1,4,7,2,0.012,0.0999957,0.666667,0.333333
3,13610,3,3,0,6,8,4,0.019,0.0999957,1,0
3,13611,4,4,0,4,7,1,0.016,0.133328,1,0
3,13612,4,4,0,5,10,1,0.023,0.133328,1,0
3,13613,3,3,0,5,10,1,0.015,0.0999957,1,0
3,13614,3,1,2,7,9,5,0.022,0.0999957,0.333333,0.666667
3,13615,3,3,0,6,11,1,0.02,0.0999957,1,0
3,13616,4,4,0,6,10,2,0.025,0.133328,1,0
3,13617,4,3,1,4,7,2,0.017,0.133328,0.75,0.25
3,13618,3,3,0,8,10,6,0.025,0.0999957,1,0
3,13619,3,2,1,5,9,2,0.016,0.0999957,0.666667,0.333333
3,13620,3,3,0,7,9,6,0.022,0.0999957,1,0
3,13621,4,4,0,8,10,7,0.032,0.133328,1,0
3,13622,4,3,1,7,10,5,0.031,0.133328,0.75,0.25
3,13623,3,3,0,8,9,7,0.025,0.0999957,1,0
3,13624,3,3,0,5,8,2,0.017,0.0999957,1,0
3,13625,3,3,0,7,10,1,0.021,0.0999957,1,0
3,13626,4,3,1,4,8,1,0.019,0.133328,0.75,0.25
3,13627,4,4,0,6,10,4,0.027,0.133328,1,0
3,13628,3,3,0,2,4,1,0.007,0.0999957,1,0
3,13629,3,3,0,6,10,4,0.019,0.0999957,1,0
3,13630,3,3,0,6,8,5,0.019,0.0999957,1,0
3,13631,4,4,0,4,7,1,0.018,0.133328,1,0
3,13632,4,3,1,7,10,4,0.031,0.133328,0.75,0.25
3,13633,3,3,0,7,10,6,0.022,0.0999957,1,0
3,13634,3,3,0,6,12,3,0.019,0.0999957,1,0
3,13635,3,3,0,5,7,2,0.015,0.0999957,1,0
3,13636,4,4,0,6,10,3,0.027,0.133328,1,0
3,13637,4,4,0,8,10,6,0.032,0.133328,1,0
3,13638,3,3,0,8,10,5,0.024,0.0999957,1,0
3,13639,3,3,0,9,11,7,0.027,0.0999957,1,0
3,13640,3,3,0,3,5,3,0.011,0.0999957,1,0
3,13641,4,3,1,5,9,3,0.021,0.133328,0.75,0.25
3,13642,4,4,0,5,9,1,0.021,0.133328,1,0
3,13643,3,2,1,4,5,4,0.014,0.0999957,0.666667,0.333333
3,13644,3,3,0,3,4,3,0.011,0.0999957,1,0
3,13645,3,3,0,4,8,1,0.013,0.0999957,1,0
3,13646,4,4,0,6,9,4,0.026,0.133328,1,0
3,13647,4,4,0,7,10,2,0.029,0.133328,1,0
3,13648,3,3,0,8,10,6,0.026,0.0999957,1,0
3,13649,3,1,2,4,6,3,0.014,0.0999957,0.333333,0.666667
3,13650,3,3,0,6,10,2,0.019,0.0999957,1,0
3,13651,4,4,0,5,7,3,0.022,0.133328,1,0
3,13652,4,4,0,4,6,2,0.016,0.133328,1,0
3,13653,3,3,0,7,10,4,0.023,0.0999957,1,0
3,13654,3,2,1,7,9,6,0.022,0.0999957,0.666667,0.333333
3,13655,3,2,1,8,10,7,0.025,0.0999957,0.666667,0.333333
3,13656,4,4,0,6,10,5,0.027,0.133328,1,0
3,13657,4,2,2,5,9,1,0.021,0.133328,0.5,0.5
3,13658,3,3,0,5,10,1,0.017,0.0999957,1,0
3,13659,3,3,0,5,7,5,0.017,0.0999957,1,0
3,13660,3,3,0,8,11,5,0.026,0.0999957,1,0
3,13661,4,4,0,6,11,4,0.025,0.133328,1,0
3,13662,4,3,1,6,10,2,0.025,0.133328,0.75,0.25
3,13663,3,3,0,6,7,5,0.018,0.0999957,1,0
3,13664,3,3,0,6,9,1,0.018,0.0999957,1,0
3,13665,3,2,1,7,7,7,0.021,0.0999957,0.666667,0.333333
3,13666,4,4,0,4,8,1,0.016,0.133328,1,0
3,13667,4,3,1,5,11,1,0.022,0.133328,0.75,0.25
3,13668,3,2,1,6,9,2,0.018,0.0999957,0.666667,0.333333
3,13669,3,3,0,3,4,3,0.011,0.0999957,1,0
3,13670,3,3,0,4,5,3,0.012,0.0999957,1,0
3,13671,4,4,0,5,10,1,0.023,0.133328,1,0
3,13672,4,4,0,4,9,2,0.017,0.133328,1,0
3,13673,3,3,0,7,11,2,0.023,0.0999957,1,0
3,13674,3,2,1,7,10,4,0.022,0.0999957,0.666667,0.333333
3,13675,3,2,1,8,9,7,0.024,0.0999957,0.666667,0.333333
3,13676,4,4,0,3,6,1,0.014,0.133328,1,0
3,13677,4,4,0,7,10,5,0.03,0.133328,1,0
3,13678,3,2,1,7,11,2,0.023,0.0999957,0.666667,0.333333
3,13679,3,3,0,6,9,4,0.02,0.0999957,1,0
3,13680,3,3,0,8,10,5,0.024,0.0999957,1,0
3,13681,4,4,0,5,9,1,0.02,0.133328,1,0
3,13682,4,4,0,4,8,2,0.019,0.133328,1,0
3,13683,3,2,1,7,10,4,0.021,0.0999957,0.666667,0.333333
3,13684,3,3,0,9,10,8,0.027,0.0999957,1,0
3,13685,3,3,0,7,10,2,0.022,0.0999957,1,0
3,13686,4,4,0,6,10,1,0.026,0.133328,1,0
3,13687,4,3,1,6,10,2,0.024,0.133328,0.75,0.25
3,13688,3,2,1,6,8,4,0.018,0.0999957,0.666667,0.333333
3,13689,3,3,0,6,11,3,0.018,0.0999957,1,0
3,13690,3,3,0,6,6,6,0.018,0.0999957,1,0
3,13691,4,4,0,5,10,2,0.02,0.133328,1,0
3,13692,4,4,0,5,9,4,0.022,0.133328,1,0
3,13693,3,2,1,5,11,2,0.016,0.0999957,0.666667,0.333333
3,13694,3,2,1,6,10,3,0.018,0.0999957,0.666667,0.333333
3,13695,3,3,0,5,10,2,0.015,0.0999957,1,0
3,13696,4,2,2,5,8,3,0.023,0.133328,0.5,0.5
3,13697,4,3,1,4,7,3,0.019,0.133328,0.75,0.25
3,13698,3,3,0,6,9,5,0.02,0.0999957,1,0
3,13699,3,2,1,6,9,5,0.02,0.0999957,0.666667,0.333333
3,13700,3,3,0,6,10,2,0.018,0.0999957,1,0
3,13701,4,4,0,8,10,5,0.034,0.133328,1,0
3,13702,4,4,0,7,11,4,0.029,0.133328,1,0
3,13703,3,3,0,7,10,2,0.022,0.0999957,1,0
3,13704,3,3,0,5,9,1,0.016,0.0999957,1,0
3,13705,3,3,0,4,8,2,0.014,0.0999957,1,0
3,13706,4,4,0,5,8,1,0.021,0.133328,1,0
3,13707,4,3,1,3,5,1,0.013,0.133328,0.75,0.25
3,13708,3,3,0,4,7,2,0.012,0.0999957,1,0
3,13709,3,3,0,5,8,1,0.017,0.0999957,1,0
3,13710,3,2,1,3,4,1,0.009,0.0999957,0.666667,0.333333
3,13711,4,4,0,6,10,2,0.024,0.133328,1,0
3,13712,4,4,0,5,7,5,0.022,0.133328,1,0
3,13713,3,3,0,7,9,4,0.021,0.0999957,1,0
3,13714,3,3,0,5,9,3,0.015,0.0999957,1,0
3,13715,3,2,1,4,8,1,0.012,0.0999957,0.666667,0.333333
3,13716,4,4,0,9,10,8,0.036,0.133328,1,0
3,13717,4,4,0,5,7,2,0.021,0.133328,1,0
3,13718,3,3,0,6,10,2,0.018,0.0999957,1,0
3,13719,3,3,0,8,11,5,0.026,0.0999957,1,0
3,13720,3,2,1,7,9,6,0.023,0.0999957,0.666667,0.333333
3,13721,4,2,2,5,9,2,0.022,0.133328,0.5,0.5
3,13722,4,4,0,4,9,1,0.018,0.133328,1,0
3,13723,3,3,0,1,2,1,0.005,0.0999957,1,0
3,13724,3,3,0,6,10,2,0.018,0.0999957,1,0
3,13725,3,3,0,3,5,2,0.01,0.0999957,1,0
3,13726,4,4,0,4,8,1,0.017,0.133328,1,0
3,13727,4,3,1,4,7,1,0.017,0.133328,0.75,0.25
3,13728,3,2,1,8,9,8,0.026,0.0999957,0.666667,0.333333
3,13729,3,3,0,8,9,7,0.025,0.0999957,1,0
3,13730,3,3,0,6,9,3,0.018,0.0999957,1,0
3,13731,4,4,0,4,8,2,0.018,0.133328,1,0
3,13732,4,4,0,2,4,1,0.01,0.133328,1,0
3,13733,3,3,0,7,10,4,0.023,0.0999957,1,0
3,13734,3,2,1,6,9,3,0.018,0.0999957,0.666667,0.333333
3,13735,3,2,1,7,9,6,0.023,0.0999957,0.666667,0.333333
3,13736,4,4,0,7,8,6,0.029,0.133328,1,0
3,13737,4,4,0,4,8,2,0.016,0.133328,1,0
3,13738,3,3,0,6,12,1,0.018,0.0999957,1,0
3,13739,3,3,0,5,9,2,0.016,0.0999957,1,0
3,13740,3,3,0,4,6,1,0.012,0.0999957,1,0
3,13741,4,4,0,6,12,4,0.027,0.133328,1,0
3,13742,4,3,1,4,6,2,0.016,0.133328,0.75,0.25
3,13743,3,3,0,6,8,3,0.019,0.0999957,1,0
3,13744,3,3,0,7,10,1,0.021,0.0999957,1,0
3,13745,3,3,0,5,8,4,0.017,0.0999957,1,0
3,13746,4,3,1,6,10,2,0.027,0.133328,0.75,0.25
3,13747,4,3,1,5,10,1,0.021,0.133328,0.75,0.25
3,13748,3,3,0,6,10,3,0.019,0.0999957,1,0
3,13749,3,3,0,5,8,4,0.016,0.0999957,1,0
3,13750,3,3,0,5,10,1,0.015,0.0999957,1,0
3,13751,4,4,0,6,9,4,0.025,0.133328,1,0
3,13752,4,4,0,7,9,6,0.031,0.133328,1,0
3,13753,3,3,0,7,9,5,0.022,0.0999957,1,0
3,13754,3,2,1,5,8,2,0.017,0.0999957,0.666667,0.333333
3,13755,3,2,1,4,7,1,0.013,0.0999957,0.666667,0.333333
3,13756,4,4,0,4,8,2,0.019,0.133328,1,0
3,13757,4,4,0,6,8,2,0.024,0.133328,1,0
3,13758,3,3,0,3,7,2,0.011,0.0999957,1,0
3,13759,3,2,1,7,10,2,0.021,0.0999957,0.666667,0.333333
3,13760,3,1,2,5,9,1,0.015,0.0999957,0.333333,0.666667
3,13761,4,4,0,5,7,1,0.02,0.133328,1,0
3,13762,4,4,0,8,12,3,0.032,0.133328,1,0
3,13763,3,3,0,5,8,1,0.015,0.0999957,1,0
3,13764,3,2,1,5,6,4,0.015,0.0999957,0.666667,0.333333
3,13765,3,3,0,6,8,5,0.02,0.0999957,1,0
3,13766,4,4,0,4,7,2,0.019,0.133328,1,0
3,13767,4,4,0,6,7,5,0.025,0.133328,1,0
3,13768,3,3,0,4,6,2,0.012,0.0999957,1,0
3,13769,3,2,1,6,10,2,0.02,0.0999957,0.666667,0.333333
3,13770,3,2,1,7,8,5,0.021,0.0999957,0.666667,0.333333
3,13771,4,3,1,7,9,3,0.029,0.133328,0.75,0.25
3,13772,4,3,1,6,11,1,0.024,0.133328,0.75,0.25
3,13773,3,3,0,6,9,3,0.018,0.0999957,1,0
3,13774,3,2,1,4,10,1,0.012,0.0999957,0.666667,0.333333
3,13775,3,3,0,6,10,1,0.018,0.0999957,1,0
3,13776,4,4,0,5,9,2,0.023,0.133328,1,0
3,13777,4,4,0,5,7,2,0.02,0.133328,1,0
3,13778,3,2,1,7,11,3,0.023,0.0999957,0.666667,0.333333
3,13779,3,3,0,3,4,2,0.009,0.0999957,1,0
3,13780,3,3,0,5,8,1,0.016,0.0999957,1,0
3,13781,4,3,1,7,10,2,0.029,0.133328,0.75,0.25
3,13782,4,4,0,4,6,2,0.019,0.133328,1,0
3,13783,3,3,0,5,8,3,0.017,0.0999957,1,0
3,13784,3,3,0,5,7,3,0.016,0.0999957,1,0
3,13785,3,2,1,5,6,5,0.016,0.0999957,0.666667,0.333333
3,13786,4,4,0,5,8,3,0.023,0.133328,1,0
3,13787,4,4,0,6,10,2,0.024,0.133328,1,0
3,13788,3,3,0,5,11,1,0.016,0.0999957,1,0
3,13789,3,3,0,8,10,6,0.025,0.0999957,1,0
3,13790,3,3,0,2,3,1,0.006,0.0999957,1,0
3,13791,4,4,0,4,10,2,0.019,0.133328,1,0
3,13792,4,4,0,4,8,1,0.019,0.133328,1,0
3,13793,3,2,1,6,9,3,0.02,0.0999957,0.666667,0.333333
3,13794,3,2,1,3,7,2,0.011,0.0999957,0.666667,0.333333
3,13795,3,3,0,5,10,3,0.017,0.0999957,1,0
3,13796,4,3,1,6,10,2,0.027,0.133328,0.75,0.25
3,13797,4,2,2,4,10,2,0.018,0.133328,0.5,0.5
3,13798,3,2,1,5,7,3,0.016,0.0999957,0.666667,0.333333
3,13799,3,2,1,8,9,8,0.026,0.0999957,0.666667,0.333333
3,13800,3,3,0,3,7,1,0.01,0.0999957,1,0
3,13801,4,4,0,7,8,5,0.028,0.133328,1,0
3,13802,4,3,1,4,8,2,0.019,0.133328,0.75,0.25
3,13803,3,3,0,4,8,2,0.013,0.0999957,1,0
3,13804,3,3,0,8,10,7,0.026,0.0999957,1,0
3,13805,3,2,1,8,13,2,0.024,0.0999957,0.666667,0.333333
3,13806,4,4,0,2,3,2,0.01,0.133328,1,0
3,13807,4,3,1,4,8,1,0.018,0.133328,0.75,0.25
3,13808,3,3,0,8,10,6,0.024,0.0999957,1,0
3,13809,3,3,0,5,10,2,0.017,0.0999957,1,0
3,13810,3,1,2,9,11,7,0.027,0.0999957,0.333333,0.666667
3,13811,4,4,0,5,10,1,0.02,0.133328,1,0
3,13812,4,4,0,4,5,2,0.016,0.133328,1,0
3,13813,3,3,0,5,10,2,0.016,0.0999957,1,0
3,13814,3,3,0,7,11,3,0.021,0.0999957,1,0
3,13815,3,2,1,4,8,2,0.012,0.0999957,0.666667,0.333333
3,13816,4,3,1,5,10,1,0.022,0.133328,0.75,0.25
3,13817,4,3,1,6,9,1,0.024,0.133328,0.75,0.25
3,13818,3,3,0,8,9,8,0.026,0.0999957,1,0
3,13819,3,3,0,1,2,1,0.005,0.0999957,1,0
3,13820,3,3,0,7,8,5,0.021,0.0999957,1,0
3,13821,4,2,2,5,10,1,0.02,0.133328,0.5,0.5
3,13822,4,3,1,6,9,2,0.026,0.133328,0.75,0.25
3,13823,3,3,0,10,11,10,0.032,0.0999957,1,0
3,13824,3,2,1,6,9,4,0.018,0.0999957,0.666667,0.333333
3,13825,3,2,1,4,6,1,0.012,0.0999957,0.666667,0.333333
3,13826,4,3,1,6,9,5,0.025,0.133328,0.75,0.25
3,13827,4,4,0,7,11,2,0.028,0.133328,1,0
3,13828,3,3,0,6,9,5,0.02,0.0999957,1,0
3,13829,3,3,0,3,5,1,0.01,0.0999957,1,0
3,13830,3,2,1,5,12,2,0.016,0.0999957,0.666667,0.333333
3,13831,4,4,0,4,6,2,0.016,0.133328,1,0
3,13832,4,4,0,6,9,5,0.027,0.133328,1,0
3,13833,3,3,0,5,7,3,0.017,0.0999957,1,0
3,13834,3,3,0,4,7,2,0.014,0.0999957,1,0
3,13835,3,3,0,3,5,3,0.011,0.0999957,1,0
3,13836,4,3,1,3,7,1,0.014,0.133328,0.75,0.25
3,13837,4,4,0,5,10,1,0.023,0.133328,1,0
3,13838,3,3,0,6,9,4,0.02,0.0999957,1,0
3,13839,3,3,0,8,10,4,0.024,0.0999957,1,0
3,13840,3,3,0,6,9,4,0.019,0.0999957,1,0
3,13841,4,4,0,7,11,3,0.028,0.133328,1,0
3,13842,4,2,2,5,10,3,0.023,0.133328,0.5,0.5
3,13843,3,3,0,7,9,5,0.023,0.0999957,1,0
3,13844,3,2,1,9,10,9,0.029,0.0999957,0.666667,0.333333
3,13845,3,3,0,7,10,4,0.022,0.0999957,1,0
3,13846,4,4,0,8,10,6,0.033,0.133328,1,0
3,13847,4,4,0,8,10,7,0.034,0.133328,1,0
3,13848,3,3,0,7,10,3,0.022,0.0999957,1,0
3,13849,3,3,0,3,6,2,0.011,0.0999957,1,0
3,13850,3,2,1,6,7,6,0.019,0.0999957,0.666667,0.333333
3,13851,4,3,1,7,12,2,0.028,0.133328,0.75,0.25
3,13852,4,4,0,5,9,1,0.022,0.133328,1,0
3,13853,3,3,0,9,12,8,0.029,0.0999957,1,0
3,13854,3,3,0,2,3,2,0.007,0.0999957,1,0
3,13855,3,3,0,6,10,4,0.019,0.0999957,1,0
3,13856,4,4,0,7,9,5,0.028,0.133328,1,0
3,13857,4,2,2,7,10,5,0.03,0.133328,0.5,0.5
3,13858,3,2,1,3,4,2,0.009,0.0999957,0.666667,0.333333
3,13859,3,3,0,4,8,3,0.014,0.0999957,1,0
3,13860,3,3,0,4,9,1,0.014,0.0999957,1,0
3,13861,4,2,2,5,10,1,0.02,0.133328,0.5,0.5
3,13862,4,4,0,5,11,1,0.021,0.133328,1,0
3,13863,3,3,0,5,7,3,0.015,0.0999957,1,0
3,13864,3,3,0,7,9,7,0.023,0.0999957,1,0
3,13865,3,2,1,4,5,2,0.012,0.0999957,0.666667,0.333333
3,13866,4,4,0,3,4,3,0.015,0.133328,1,0
3,13867,4,4,0,5,8,1,0.02,0.133328,1,0
3,13868,3,3,0,4,7,3,0.014,0.0999957,1,0
3,13869,3,2,1,5,9,3,0.017,0.0999957,0.666667,0.333333
3,13870,3,3,0,9,13,7,0.029,0.0999957,1,0
3,13871,4,4,0,8,14,5,0.035,0.133328,1,0
3,13872,4,4,0,6,10,3,0.026,0.133328,1,0
3,13873,3,3,0,4,7,2,0.012,0.0999957,1,0
3,13874,3,2,1,5,6,4,0.016,0.0999957,0.666667,0.333333
3,13875,3,3,0,2,6,1,0.008,0.0999957,1,0
3,13876,4,4,0,7,11,3,0.028,0.133328,1,0
3,13877,4,4,0,6,10,2,0.027,0.133328,1,0
3,13878,3,3,0,6,8,4,0.018,0.0999957,1,0
3,13879,3,3,0,7,10,3,0.021,0.0999957,1,0
3,13880,3,2,1,3,8,1,0.011,0.0999957,0.666667,0.333333
3,13881,4,3,1,2,3,1,0.008,0.133328,0.75,0.25
3,13882,4,4,0,4,9,1,0.019,0.133328,1,0
3,13883,3,3,0,6,11,2,0.02,0.0999957,1,0
3,13884,3,3,0,7,11,2,0.023,0.0999957,1,0
3,13885,3,3,0,7,9,6,0.022,0.0999957,1,0
3,13886,4,4,0,3,10,1,0.015,0.133328,1,0
3,13887,4,4,0,7,10,5,0.029,0.133328,1,0
3,13888,3,2,1,4,5,3,0.012,0.0999957,0.666667,0.333333
3,13889,3,2,1,5,7,1,0.015,0.0999957,0.666667,0.333333
3,13890,3,3,0,4,7,1,0.014,0.0999957,1,0
3,13891,4,4,0,6,10,4,0.025,0.133328,1,0
3,13892,4,4,0,6,10,2,0.027,0.133328,1,0
3,13893,3,3,0,6,11,3,0.018,0.0999957,1,0
3,13894,3,2,1,5,6,5,0.017,0.0999957,0.666667,0.333333
3,13895,3,2,1,8,9,7,0.025,0.0999957,0.666667,0.333333
3,13896,4,4,0,5,8,3,0.02,0.133328,1,0
3,13897,4,3,1,9,10,9,0.038,0.133328,0.75,0.25
3,13898,3,2,1,8,11,6,0.024,0.0999957,0.666667,0.333333
3,13899,3,3,0,8,11,4,0.025,0.0999957,1,0
3,13900,3,3,0,4,5,3,0.013,0.0999957,1,0
3,13901,4,4,0,4,8,1,0.016,0.133328,1,0
3,13902,4,4,0,6,10,4,0.024,0.133328,1,0
3,13903,3,3,0,4,6,2,0.012,0.0999957,1,0
3,13904,3,2,1,7,10,4,0.022,0.0999957,0.666667,0.333333
3,13905,3,3,0,9,13,4,0.027,0.0999957,1,0
3,13906,4,4,0,7,10,3,0.031,0.133328,1,0
3,13907,4,4,0,3,8,1,0.014,0.133328,1,0
3,13908,3,3,0,4,6,1,0.012,0.0999957,1,0
3,13909,3,3,0,4,8,2,0.014,0.0999957,1,0
3,13910,3,2,1,6,7,6,0.019,0.0999957,0.666667,0.333333
3,13911,4,4,0,7,9,6,0.028,0.133328,1,0
3,13912,4,4,0,7,11,5,0.031,0.133328,1,0
3,13913,3,3,0,4,9,2,0.014,0.0999957,1,0
3,13914,3,3,0,5,9,1,0.015,0.0999957,1,0
3,13915,3,2,1,4,8,2,0.013,0.0999957,0.666667,0.333333
3,13916,4,3,1,5,10,1,0.021,0.133328,0.75,0.25
3,13917,4,4,0,6,10,3,0.024,0.133328,1,0
3,13918,3,3,0,5,7,4,0.016,0.0999957,1,0
3,13919,3,3,0,2,5,1,0.008,0.0999957,1,0
3,13920,3,3,0,4,7,2,0.013,0.0999957,1,0
3,13921,4,4,0,6,10,1,0.027,0.133328,1,0
3,13922,4,3,1,7,10,4,0.028,0.133328,0.75,0.25
3,13923,3,3,0,7,11,2,0.021,0.0999957,1,0
3,13924,3,2,1,4,6,2,0.014,0.0999957,0.666667,0.333333
3,13925,3,3,0,7,9,6,0.022,0.0999957,1,0
3,13926,4,3,1,3,5,1,0.012,0.133328,0.75,0.25
3,13927,4,3,1,5,9,2,0.022,0.133328,0.75,0.25
3,13928,3,3,0,5,7,2,0.016,0.0999957,1,0
3,13929,3,2,1,7,10,6,0.023,0.0999957,0.666667,0.333333
3,13930,3,3,0,6,8,4,0.018,0.0999957,1,0
3,13931,4,4,0,4,9,2,0.017,0.133328,1,0
3,13932,4,3,1,5,11,1,0.021,0.133328,0.75,0.25
3,13933,3,3,0,7,10,3,0.022,0.0999957,1,0
3,13934,3,2,1,5,10,2,0.016,0.0999957,0.666667,0.333333
3,13935,3,3,0,8,11,4,0.026,0.0999957,1,0
3,13936,4,3,1,7,9,5,0.03,0.133328,0.75,0.25
3,13937,4,4,0,5,10,1,0.021,0.133328,1,0
3,13938,3,3,0,5,8,3,0.015,0.0999957,1,0
3,13939,3,3,0,5,7,1,0.015,0.0999957,1,0
3,13940,3,3,0,8,11,5,0.025,0.0999957,1,0
3,13941,4,4,0,3,4,3,0.015,0.133328,1,0
3,13942,4,4,0,7,10,3,0.03,0.133328,1,0
3,13943,3,3,0,6,11,4,0.02,0.0999957,1,0
3,13944,3,3,0,4,8,3,0.014,0.0999957,1,0
3,13945,3,2,1,6,10,2,0.02,0.0999957,0.666667,0.333333
3,13946,4,4,0,5,10,1,0.021,0.133328,1,0
3,13947,4,4,0,8,10,3,0.033,0.133328,1,0
3,13948,3,3,0,5,7,4,0.016,0.0999957,1,0
3,13949,3,3,0,8,12,5,0.026,0.0999957,1,0
3,13950,3,3,0,6,10,3,0.019,0.0999957,1,0
3,13951,4,4,0,6,10,2,0.024,0.133328,1,0
3,13952,4,4,0,5,8,2,0.02,0.133328,1,0
3,13953,3,3,0,4,8,2,0.012,0.0999957,1,0
3,13954,3,2,1,7,10,4,0.023,0.0999957,0.666667,0.333333
3,13955,3,2,1,4,8,1,0.013,0.0999957,0.666667,0.333333
3,13956,4,2,2,6,9,5,0.027,0.133328,0.5,0.5
3,13957,4,4,0,8,11,3,0.033,0.133328,1,0
3,13958,3,1,2,3,6,1,0.011,0.0999957,0.333333,0.666667
3,13959,3,2,1,8,10,8,0.026,0.0999957,0.666667,0.333333
3,13960,3,3,0,5,10,2,0.016,0.0999957,1,0
3,13961,4,4,0,6,9,1,0.024,0.133328,1,0
3,13962,4,4,0,5,8,4,0.023,0.133328,1,0
3,13963,3,3,0,7,12,4,0.023,0.0999957,1,0
3,13964,3,3,0,6,9,1,0.018,0.0999957,1,0
3,13965,3,3,0,4,6,3,0.012,0.0999957,1,0
3,13966,4,4,0,5,8,1,0.023,0.133328,1,0
3,13967,4,3,1,6,9,2,0.025,0.133328,0.75,0.25
3,13968,3,2,1,7,11,2,0.022,0.0999957,0.666667,0.333333
3,13969,3,3,0,4,7,1,0.013,0.0999957,1,0
3,13970,3,2,1,5,11,1,0.017,0.0999957,0.666667,0.333333
3,13971,4,4,0,4,7,2,0.016,0.133328,1,0
3,13972,4,3,1,5,8,1,0.023,0.133328,0.75,0.25
3,13973,3,3,0,9,11,7,0.027,0.0999957,1,0
3,13974,3,2,1,8,10,7,0.026,0.0999957,0.666667,0.333333
3,13975,3,3,0,6,10,3,0.019,0.0999957,1,0
3,13976,4,4,0,6,10,2,0.025,0.133328,1,0
3,13977,4,3,1,5,7,3,0.022,0.133328,0.75,0.25
3,13978,3,3,0,4,8,2,0.014,0.0999957,1,0
3,13979,3,3,0,8,10,5,0.025,0.0999957,1,0
3,13980,3,2,1,7,10,2,0.022,0.0999957,0.666667,0.333333
3,13981,4,4,0,5,9,2,0.022,0.133328,1,0
3,13982,4,4,0,6,12,3,0.025,0.133328,1,0
3,13983,3,3,0,8,11,4,0.025,0.0999957,1,0
3,13984,3,2,1,3,6,2,0.011,0.0999957,0.666667,0.333333
3,13985,3,2,1,5,8,3,0.016,0.0999957,0.666667,0.333333
3,13986,4,3,1,5,8,3,0.02,0.133328,0.75,0.25
3,13987,4,3,1,8,10,5,0.035,0.133328,0.75,0.25
3,13988,3,3,0,4,8,1,0.012,0.0999957,1,0
3,13989,3,3,0,3,4,3,0.011,0.0999957,1,0
3,13990,3,3,0,4,11,1,0.014,0.0999957,1,0
3,13991,4,4,0,4,8,2,0.017,0.133328,1,0
3,13992,4,3,1,3,8,1,0.014,0.133328,0.75,0.25
3,13993,3,3,0,8,10,4,0.024,0.0999957,1,0
3,13994,3,3,0,3,6,2,0.011,0.0999957,1,0
3,13995,3,3,0,6,11,4,0.02,0.0999957,1,0
3,13996,4,3,1,4,7,1,0.017,0.133328,0.75,0.25
3,13997,4,4,0,9,12,6,0.038,0.133328,1,0
3,13998,3,3,0,4,8,2,0.014,0.0999957,1,0
3,13999,3,3,0,6,8,4,0.019,0.0999957,1,0
3,14000,3,2,1,3,6,1,0.011,0.0999957,0.666667,0.333333
3,14001,4,4,0,5,9,2,0.021,0.133328,1,0
3,14002,4,4,0,4,9,1,0.017,0.133328,1,0
3,14003,3,2,1,3,5,3,0.011,0.0999957,0.666667,0.333333
3,14004,3,3,0,2,3,1,0.007,0.0999957,1,0
3,14005,3,3,0,6,7,5,0.018,0.0999957,1,0
3,14006,4,4,0,5,10,2,0.023,0.133328,1,0
3,14007,4,4,0,7,11,3,0.029,0.133328,1,0
